generation,best_TOTFIT,gen_best_TOTFIT,d0p,d1p,d2p,dunp,ATT,F1,F2,F3
166,11.301844582390606,11.301844582390606,10.02125313568013,51.03556302655859,4.752284715901943,34.19089912185933,16.7232423061986,4.87231506240503,2.098691761596281,4.330837758389295
167,11.301844582390606,11.301844582390606,10.02125313568013,51.03556302655859,4.752284715901943,34.19089912185933,16.7232423061986,4.87231506240503,2.098691761596281,4.330837758389295
168,11.303320547492376,11.303320547492376,10.02869057336882,51.03183518592911,4.748575118842744,34.19089912185933,16.72151182066674,4.873525535043419,2.098957254059661,4.330837758389295
169,11.303320547492376,11.303320547492376,10.02869057336882,51.03183518592911,4.748575118842744,34.19089912185933,16.72151182066674,4.873525535043419,2.098957254059661,4.330837758389295
170,11.303320547492376,11.303320547492376,10.02869057336882,51.03183518592911,4.748575118842744,34.19089912185933,16.72151182066674,4.873525535043419,2.098957254059661,4.330837758389295
171,11.303421904444768,11.303421904444768,10.035009967501363,51.02825815642472,4.745832754214608,34.19089912185933,16.72227484205876,4.873407161240194,2.0991769848152786,4.330837758389295
172,11.303421904444768,11.303421904444768,10.035009967501363,51.02825815642472,4.745832754214608,34.19089912185933,16.72227484205876,4.873407161240194,2.0991769848152786,4.330837758389295
173,11.303623549315834,11.303623549315834,10.023066770617614,51.06345092489934,4.7225831826237,34.19089912185933,16.72148208184468,4.873617903570925,2.0991678873556125,4.330837758389295
174,11.304146470169274,11.304146470169274,10.02109996681745,51.08637576879123,4.700912592786644,34.19161167160467,16.72140871634156,4.874001581536411,2.099400914251984,4.330743974380878
175,11.30491880477646,11.30491880477646,9.985998910253732,51.08579056316168,4.73731140472529,34.19089912185933,16.716780136403152,4.876182643929113,2.097898402458051,4.330837758389295
176,11.30491880477646,11.30491880477646,9.985998910253732,51.08579056316168,4.73731140472529,34.19089912185933,16.716780136403152,4.876182643929113,2.097898402458051,4.330837758389295
177,11.30491880477646,11.30491880477646,9.985998910253732,51.08579056316168,4.73731140472529,34.19089912185933,16.716780136403152,4.876182643929113,2.097898402458051,4.330837758389295
178,11.30530612820294,11.30530612820294,9.987864159736178,51.08392531367921,4.73731140472529,34.19089912185933,16.716342346755383,4.876516674513239,2.097951695300406,4.330837758389295
179,11.305835437580706,11.305835437580706,9.993471777469331,51.086255627875474,4.729373472795862,34.19089912185933,16.716265694759866,4.876772367213922,2.098225311977488,4.330837758389295
180,11.305980335960301,11.305980335960301,9.993591536073746,51.08247838498122,4.733030957085717,34.19089912185933,16.71563101949141,4.8769660936946755,2.098176483876331,4.330837758389295
181,11.307117294337953,11.307117294337953,10.016987975816317,51.05914016420828,4.732972738116059,34.19089912185933,16.71610245282113,4.877433750665831,2.098845785282827,4.330837758389295
182,11.307117294337953,11.307117294337953,10.016987975816317,51.05914016420828,4.732972738116059,34.19089912185933,16.71610245282113,4.877433750665831,2.098845785282827,4.330837758389295
183,11.30789117852316,11.30789117852316,9.998116615732869,51.11268136255828,4.6983028998495175,34.19089912185933,16.714170351653664,4.878251533163901,2.098801886969965,4.330837758389295
184,11.30789117852316,11.30789117852316,9.998116615732869,51.11268136255828,4.6983028998495175,34.19089912185933,16.714170351653664,4.878251533163901,2.098801886969965,4.330837758389295
185,11.30789117852316,11.30789117852316,9.998116615732869,51.11268136255828,4.6983028998495175,34.19089912185933,16.714170351653664,4.878251533163901,2.098801886969965,4.330837758389295
186,11.30789117852316,11.30789117852316,9.998116615732869,51.11268136255828,4.6983028998495175,34.19089912185933,16.714170351653664,4.878251533163901,2.098801886969965,4.330837758389295
187,11.308589018314784,11.308589018314784,9.999853436440509,51.12176164302756,4.687485798672631,34.19089912185933,16.71343756470554,4.878745219489919,2.099006040435569,4.330837758389295
188,11.308589018314784,11.308589018314784,9.999853436440509,51.12176164302756,4.687485798672631,34.19089912185933,16.71343756470554,4.878745219489919,2.099006040435569,4.330837758389295
189,11.309164689383762,11.309164689383762,10.028839170751445,51.05445702975979,4.725804677629437,34.19089912185933,16.711798055778655,4.879040139277969,2.0992867917164975,4.330837758389295
190,11.309164689383762,11.309164689383762,10.028839170751445,51.05445702975979,4.725804677629437,34.19089912185933,16.711798055778655,4.879040139277969,2.0992867917164975,4.330837758389295
191,11.309164689383762,11.309164689383762,10.028839170751445,51.05445702975979,4.725804677629437,34.19089912185933,16.711798055778655,4.879040139277969,2.0992867917164975,4.330837758389295
192,11.310099977439005,11.310099977439005,9.991606930073338,51.136609129751406,4.680884818315933,34.19089912185933,16.709583040718368,4.880397493362396,2.0988647256873154,4.330837758389295
193,11.310099977439005,11.310099977439005,9.991606930073338,51.136609129751406,4.680884818315933,34.19089912185933,16.709583040718368,4.880397493362396,2.0988647256873154,4.330837758389295
194,11.310099977439005,11.310099977439005,9.991606930073338,51.136609129751406,4.680884818315933,34.19089912185933,16.709583040718368,4.880397493362396,2.0988647256873154,4.330837758389295
195,11.310196134902906,11.310196134902906,10.002598159283503,51.112759072623305,4.6937436462338535,34.19089912185933,16.709720452997217,4.880363313247689,2.098995063265921,4.330837758389295
196,11.310627822483196,11.310627822483196,9.99597312410046,51.13747223225088,4.675655521789334,34.19089912185933,16.708791603525405,4.880725885769717,2.0990641783241846,4.330837758389295
197,11.311110915136927,11.311110915136927,10.038819947507719,51.118995575876134,4.651285354756809,34.19089912185933,16.712371472858067,4.879636638225633,2.1006365185219993,4.330837758389295
198,11.311110915136927,11.311110915136927,10.038819947507719,51.118995575876134,4.651285354756809,34.19089912185933,16.712371472858067,4.879636638225633,2.1006365185219993,4.330837758389295
199,11.311110915136927,11.311110915136927,10.038819947507719,51.118995575876134,4.651285354756809,34.19089912185933,16.712371472858067,4.879636638225633,2.1006365185219993,4.330837758389295
200,11.311454116956508,11.311454116956508,10.049811176717883,51.09865571139991,4.66063399002287,34.19089912185933,16.712213537017373,4.879799356857295,2.1008170017099177,4.330837758389295
201,11.311454116956508,11.311454116956508,10.049811176717883,51.09865571139991,4.66063399002287,34.19089912185933,16.712213537017373,4.879799356857295,2.1008170017099177,4.330837758389295
202,11.312113730571133,11.312113730571133,10.044577160031091,51.12553860965886,4.6389851084507185,34.19089912185933,16.71110969218791,4.880299244069083,2.1009767281127543,4.330837758389295
203,11.312274670343161,11.312274670343161,10.050268611800565,51.11267152802147,4.646160738318661,34.19089912185933,16.711065814702994,4.880400079931525,2.101036832022341,4.330837758389295
204,11.312453820348258,11.312453820348258,10.037119075420991,51.14499864600746,4.6269831567122015,34.19089912185933,16.71060908584395,4.880680965524519,2.1009350964344438,4.330837758389295
205,11.31271349375158,11.31271349375158,10.042795744584968,51.13173221786329,4.634572915692393,34.19089912185933,16.709965480842293,4.880886873508588,2.100988861853698,4.330837758389295
206,11.312739515239118,11.312739515239118,10.050452519124955,51.1443639253047,4.614284433711011,34.19089912185933,16.71218855386666,4.88040429455239,2.101497462297432,4.330837758389295
207,11.312739515239118,11.312739515239118,10.050452519124955,51.1443639253047,4.614284433711011,34.19089912185933,16.71218855386666,4.88040429455239,2.101497462297432,4.330837758389295
208,11.316466123089727,11.316466123089727,10.104524423071979,51.13121887628416,4.573357578784506,34.19089912185933,16.709905394922302,4.882001321505564,2.1036270431948676,4.330837758389295
209,11.316466123089727,11.316466123089727,10.104524423071979,51.13121887628416,4.573357578784506,34.19089912185933,16.709905394922302,4.882001321505564,2.1036270431948676,4.330837758389295
210,11.316466123089727,11.316466123089727,10.104524423071979,51.13121887628416,4.573357578784506,34.19089912185933,16.709905394922302,4.882001321505564,2.1036270431948676,4.330837758389295
211,11.316808857857692,11.316808857857692,10.107141090564765,51.12895043498747,4.573009352588425,34.19089912185933,16.70955040327084,4.88226431968522,2.1037067797831774,4.330837758389295
212,11.319000039747717,11.319000039747717,10.122984096441224,51.11697971874744,4.569137062952017,34.19089912185933,16.707061569381384,4.88394752584111,2.104214755517311,4.330837758389295
213,11.319000039747717,11.319000039747717,10.122984096441224,51.11697971874744,4.569137062952017,34.19089912185933,16.707061569381384,4.88394752584111,2.104214755517311,4.330837758389295
214,11.319342774515682,11.319342774515682,10.125600763934006,51.114711277450716,4.568788836755938,34.19089912185933,16.706706577729918,4.884210524020767,2.10429449210562,4.330837758389295
215,11.319342774515682,11.319342774515682,10.125600763934006,51.114711277450716,4.568788836755938,34.19089912185933,16.706706577729918,4.884210524020767,2.10429449210562,4.330837758389295
216,11.319342774515682,11.319342774515682,10.125600763934006,51.114711277450716,4.568788836755938,34.19089912185933,16.706706577729918,4.884210524020767,2.10429449210562,4.330837758389295
217,11.319342774515682,11.319342774515682,10.125600763934006,51.114711277450716,4.568788836755938,34.19089912185933,16.706706577729918,4.884210524020767,2.10429449210562,4.330837758389295
218,11.319636898205843,11.319636898205843,10.136697825408064,51.098541083889636,4.573861968842971,34.19089912185933,16.706293822431043,4.884260062127199,2.10453907768935,4.330837758389295
219,11.319636898205843,11.319636898205843,10.136697825408064,51.098541083889636,4.573861968842971,34.19089912185933,16.706293822431043,4.884260062127199,2.10453907768935,4.330837758389295
220,11.319730097942164,11.319730097942164,10.127466013416454,51.112846027968295,4.568788836755938,34.19089912185933,16.706268788082156,4.884544554604893,2.104347784947976,4.330837758389295
221,11.32088365608805,11.32088365608805,10.161447456281282,51.09455487912342,4.55309854273595,34.19089912185933,16.706976445587152,4.884503067325784,2.10554283037297,4.330837758389295
222,11.32088365608805,11.32088365608805,10.161447456281282,51.09455487912342,4.55309854273595,34.19089912185933,16.706976445587152,4.884503067325784,2.10554283037297,4.330837758389295
223,11.32088365608805,11.32088365608805,10.161447456281282,51.09455487912342,4.55309854273595,34.19089912185933,16.706976445587152,4.884503067325784,2.10554283037297,4.330837758389295
224,11.321616755348666,11.321616755348666,10.145517685522885,51.12397362424842,4.539609568369346,34.19089912185933,16.70447338436001,4.8854986032599745,2.1052803936993962,4.330837758389295
225,11.321616755348666,11.321616755348666,10.145517685522885,51.12397362424842,4.539609568369346,34.19089912185933,16.70447338436001,4.8854986032599745,2.1052803936993962,4.330837758389295
226,11.321978064175777,11.321978064175777,10.14827300440791,51.12157941597243,4.539248457760351,34.19089912185933,16.70411284677761,4.885776029967385,2.1053642758190976,4.330837758389295
227,11.321978064175777,11.321978064175777,10.14827300440791,51.12157941597243,4.539248457760351,34.19089912185933,16.70411284677761,4.885776029967385,2.1053642758190976,4.330837758389295
228,11.321978064175777,11.321978064175777,10.14827300440791,51.12157941597243,4.539248457760351,34.19089912185933,16.70411284677761,4.885776029967385,2.1053642758190976,4.330837758389295
229,11.322173194306428,11.322173194306428,10.15066883396126,51.1385495464084,4.519882497771032,34.19089912185933,16.70447873097669,4.885626051253807,2.1057093846633266,4.330837758389295
230,11.322173194306428,11.322173194306428,10.15066883396126,51.1385495464084,4.519882497771032,34.19089912185933,16.70447873097669,4.885626051253807,2.1057093846633266,4.330837758389295
231,11.322173194306428,11.322173194306428,10.15066883396126,51.1385495464084,4.519882497771032,34.19089912185933,16.70447873097669,4.885626051253807,2.1057093846633266,4.330837758389295
232,11.322173194306428,11.322173194306428,10.15066883396126,51.1385495464084,4.519882497771032,34.19089912185933,16.70447873097669,4.885626051253807,2.1057093846633266,4.330837758389295
233,11.32256051773291,11.32256051773291,10.152534083443708,51.136684296925935,4.519882497771032,34.19089912185933,16.70404094132892,4.885960081837932,2.105762677505682,4.330837758389295
234,11.32256051773291,11.32256051773291,10.152534083443708,51.136684296925935,4.519882497771032,34.19089912185933,16.70404094132892,4.885960081837932,2.105762677505682,4.330837758389295
235,11.32256051773291,11.32256051773291,10.152534083443708,51.136684296925935,4.519882497771032,34.19089912185933,16.70404094132892,4.885960081837932,2.105762677505682,4.330837758389295
236,11.32256051773291,11.32256051773291,10.152534083443708,51.136684296925935,4.519882497771032,34.19089912185933,16.70404094132892,4.885960081837932,2.105762677505682,4.330837758389295
237,11.322865269428279,11.322865269428279,10.138958166984297,51.140561815360066,4.529580895796325,34.19089912185933,16.701792381658752,4.886791265403932,2.105236245635052,4.330837758389295
238,11.322939681534969,11.322939681534969,10.164784313684432,51.13037666119252,4.5139399032636955,34.19089912185933,16.704840983641848,4.885904344854439,2.106197578291235,4.330837758389295
239,11.322943587873361,11.322943587873361,10.154420292565822,51.1347980878038,4.519882497771032,34.19089912185933,16.703634606410983,4.886289260289181,2.1058165691948845,4.330837758389295
240,11.322943587873361,11.322943587873361,10.154420292565822,51.1347980878038,4.519882497771032,34.19089912185933,16.703634606410983,4.886289260289181,2.1058165691948845,4.330837758389295
241,11.324508882129875,11.324508882129875,10.21114307862396,51.10144102445033,4.4965167750663655,34.19089912185933,16.70667337552048,4.885900107476823,2.1077710162637557,4.330837758389295
242,11.324508882129875,11.324508882129875,10.21114307862396,51.10144102445033,4.4965167750663655,34.19089912185933,16.70667337552048,4.885900107476823,2.1077710162637557,4.330837758389295
243,11.324508882129875,11.324508882129875,10.21114307862396,51.10144102445033,4.4965167750663655,34.19089912185933,16.70667337552048,4.885900107476823,2.1077710162637557,4.330837758389295
244,11.329190216962907,11.329190216962907,10.248919296131584,51.09497061422446,4.465210967784652,34.19089912185933,16.702493793413943,4.889054895991326,2.1092975625822845,4.330837758389295
245,11.329190216962907,11.329190216962907,10.248919296131584,51.09497061422446,4.465210967784652,34.19089912185933,16.702493793413943,4.889054895991326,2.1092975625822845,4.330837758389295
246,11.329721524054305,11.329721524054305,10.293562271138452,51.08229911356569,4.433239493436514,34.19089912185933,16.706562674532066,4.887853954163271,2.1110298115017385,4.330837758389295
247,11.329721524054305,11.329721524054305,10.293562271138452,51.08229911356569,4.433239493436514,34.19089912185933,16.706562674532066,4.887853954163271,2.1110298115017385,4.330837758389295
248,11.331087980034708,11.331087980034708,10.25121523252356,51.110988129347554,4.446897516269552,34.19089912185933,16.69983106554642,4.8906254401445715,2.109624781500841,4.330837758389295
249,11.331219436256172,11.331219436256172,10.304385284161487,51.074394631505186,4.430320962474024,34.19089912185933,16.70448458804255,4.889000944122158,2.1113807337447192,4.330837758389295
250,11.332454978770905,11.332454978770905,10.250518010627186,51.12941156152898,4.429171305984513,34.19089912185933,16.698692926547128,4.891759127930879,2.1098580924507315,4.330837758389295
251,11.332454978770905,11.332454978770905,10.250518010627186,51.12941156152898,4.429171305984513,34.19089912185933,16.698692926547128,4.891759127930879,2.1098580924507315,4.330837758389295
252,11.333423577815717,11.333423577815717,10.258084713661964,51.12612164336665,4.424894521112054,34.19089912185933,16.697711698527726,4.892450438533662,2.11013538089276,4.330837758389295
253,11.333423577815717,11.333423577815717,10.258084713661964,51.12612164336665,4.424894521112054,34.19089912185933,16.697711698527726,4.892450438533662,2.11013538089276,4.330837758389295
254,11.333786903436176,11.333786903436176,10.259969943548839,51.124236413479785,4.424894521112054,34.19089912185933,16.69734587436554,4.892759900443067,2.110189244603814,4.330837758389295
255,11.33379282246996,11.33379282246996,10.260840032546987,51.12384175303938,4.42441909255433,34.19089912185933,16.69734170687496,4.89273416795465,2.1102208961260147,4.330837758389295
256,11.334300411126772,11.334300411126772,10.249727808898706,51.12885985397877,4.430513215263198,34.19089912185933,16.69484475194339,4.89364630761154,2.1098163451259366,4.330837758389295
257,11.334300411126772,11.334300411126772,10.249727808898706,51.12885985397877,4.430513215263198,34.19089912185933,16.69484475194339,4.89364630761154,2.1098163451259366,4.330837758389295
258,11.33460829101061,11.33460829101061,10.250770906178367,51.134275680363054,4.424054291599228,34.19089912185933,16.694576732973488,4.893832114377904,2.1099384182434116,4.330837758389295
259,11.338520967773999,11.338520967773999,10.29659174061019,51.091606646749696,4.4209024907808,34.19089912185933,16.690211986839913,4.896390598717262,2.111292610667442,4.330837758389295
260,11.338520967773999,11.338520967773999,10.29659174061019,51.091606646749696,4.4209024907808,34.19089912185933,16.690211986839913,4.896390598717262,2.111292610667442,4.330837758389295
261,11.338520967773999,11.338520967773999,10.29659174061019,51.091606646749696,4.4209024907808,34.19089912185933,16.690211986839913,4.896390598717262,2.111292610667442,4.330837758389295
262,11.33907696004976,11.33907696004976,10.321599516118818,51.07086837961534,4.416632982406544,34.19089912185933,16.690152369416786,4.896171090144572,2.112068111515893,4.330837758389295
263,11.339679339958844,11.339679339958844,10.301898015754958,51.11457670176498,4.392626160620745,34.19089912185933,16.688900116421813,4.8969934154671115,2.1118481661024364,4.330837758389295
264,11.341069388446614,11.341069388446614,10.311756914030537,51.102270346778134,4.395073617331991,34.19089912185933,16.68755931628388,4.898136744814313,2.112094885243006,4.330837758389295
265,11.341069388446614,11.341069388446614,10.311756914030537,51.102270346778134,4.395073617331991,34.19089912185933,16.68755931628388,4.898136744814313,2.112094885243006,4.330837758389295
266,11.341069388446614,11.341069388446614,10.311756914030537,51.102270346778134,4.395073617331991,34.19089912185933,16.68755931628388,4.898136744814313,2.112094885243006,4.330837758389295
267,11.343016102044398,11.343016102044398,10.312906234102849,51.124332071938284,4.371862572099549,34.19089912185933,16.685113652216387,4.899719034335282,2.112459309319821,4.330837758389295
268,11.3440890168047,11.3440890168047,10.33512498810546,51.11874874452644,4.355227145508767,34.19089912185933,16.684727796819296,4.899919478601356,2.11333177981405,4.330837758389295
269,11.344095588266985,11.344095588266985,10.333465598229953,51.105648463569175,4.369986816341566,34.19089912185933,16.68465410687418,4.900184313643408,2.113073516234282,4.330837758389295
270,11.34479763706909,11.34479763706909,10.348534039548134,51.09150301104785,4.3690638275446885,34.19089912185933,16.68425316124459,4.900442649996468,2.1135172286833277,4.330837758389295
271,11.345168503027288,11.345168503027288,10.355684352232569,51.10006513615733,4.353351389750782,34.19089912185933,16.684268251477086,4.900384757909482,2.1139459867285106,4.330837758389295
272,11.345636030556102,11.345636030556102,10.347814744813627,51.101577836360576,4.359708296966454,34.19089912185933,16.68336111503171,4.901167944324777,2.1136303278420305,4.330837758389295
273,11.345636030556102,11.345636030556102,10.347814744813627,51.101577836360576,4.359708296966454,34.19089912185933,16.68336111503171,4.901167944324777,2.1136303278420305,4.330837758389295
274,11.345636030556102,11.345636030556102,10.347814744813627,51.101577836360576,4.359708296966454,34.19089912185933,16.68336111503171,4.901167944324777,2.1136303278420305,4.330837758389295
275,11.346005275210345,11.346005275210345,10.350570063698655,51.099297946033275,4.359232868408731,34.19089912185933,16.682991123378933,4.901451673745766,2.1137158430752843,4.330837758389295
276,11.346005275210345,11.346005275210345,10.350570063698655,51.099297946033275,4.359232868408731,34.19089912185933,16.682991123378933,4.901451673745766,2.1137158430752843,4.330837758389295
277,11.346005275210345,11.346005275210345,10.350570063698655,51.099297946033275,4.359232868408731,34.19089912185933,16.682991123378933,4.901451673745766,2.1137158430752843,4.330837758389295
278,11.346272776919088,11.346272776919088,10.355837767983076,51.09998487563453,4.353278234523102,34.19089912185933,16.682906030684457,4.901483603419444,2.1139514151103493,4.330837758389295
279,11.346272776919088,11.346272776919088,10.355837767983076,51.09998487563453,4.353278234523102,34.19089912185933,16.682906030684457,4.901483603419444,2.1139514151103493,4.330837758389295
280,11.34662235097698,11.34662235097698,10.374522467037743,51.04802613267937,4.386552278423566,34.19089912185933,16.68227481517327,4.9017746724172095,2.1140099201704756,4.330837758389295
281,11.34662235097698,11.34662235097698,10.374522467037743,51.04802613267937,4.386552278423566,34.19089912185933,16.68227481517327,4.9017746724172095,2.1140099201704756,4.330837758389295
282,11.34662235097698,11.34662235097698,10.374522467037743,51.04802613267937,4.386552278423566,34.19089912185933,16.68227481517327,4.9017746724172095,2.1140099201704756,4.330837758389295
283,11.34791322537294,11.34791322537294,10.380218937300441,51.061557719390294,4.367324221449948,34.19089912185933,16.681246406975873,4.902628103991755,2.1144473629918896,4.330837758389295
284,11.34791322537294,11.34791322537294,10.380218937300441,51.061557719390294,4.367324221449948,34.19089912185933,16.681246406975873,4.902628103991755,2.1144473629918896,4.330837758389295
285,11.34791322537294,11.34791322537294,10.380218937300441,51.061557719390294,4.367324221449948,34.19089912185933,16.681246406975873,4.902628103991755,2.1144473629918896,4.330837758389295
286,11.34791322537294,11.34791322537294,10.380218937300441,51.061557719390294,4.367324221449948,34.19089912185933,16.681246406975873,4.902628103991755,2.1144473629918896,4.330837758389295
287,11.348241197221826,11.348241197221826,10.384232651260179,51.057678814693084,4.3671894121874,34.19089912185933,16.680966262091154,4.902839472452327,2.1145639663802043,4.330837758389295
288,11.348241197221826,11.348241197221826,10.384232651260179,51.057678814693084,4.3671894121874,34.19089912185933,16.680966262091154,4.902839472452327,2.1145639663802043,4.330837758389295
289,11.348620808818136,11.348620808818136,10.387068570327743,51.05533074952903,4.366701558283892,34.19089912185933,16.680593617804576,4.903131088448085,2.1146519619807562,4.330837758389295
290,11.348620808818136,11.348620808818136,10.387068570327743,51.05533074952903,4.366701558283892,34.19089912185933,16.680593617804576,4.903131088448085,2.1146519619807562,4.330837758389295
291,11.34899631912758,11.34899631912758,10.389880551518566,51.05299717419914,4.36622315242297,34.19089912185933,16.680234068840665,4.903419422068349,2.114739138669936,4.330837758389295
292,11.34899631912758,11.34899631912758,10.389880551518566,51.05299717419914,4.36622315242297,34.19089912185933,16.680234068840665,4.903419422068349,2.114739138669936,4.330837758389295
293,11.34899631912758,11.34899631912758,10.389880551518566,51.05299717419914,4.36622315242297,34.19089912185933,16.680234068840665,4.903419422068349,2.114739138669936,4.330837758389295
294,11.34899631912758,11.34899631912758,10.389880551518566,51.05299717419914,4.36622315242297,34.19089912185933,16.680234068840665,4.903419422068349,2.114739138669936,4.330837758389295
295,11.34899631912758,11.34899631912758,10.389880551518566,51.05299717419914,4.36622315242297,34.19089912185933,16.680234068840665,4.903419422068349,2.114739138669936,4.330837758389295
296,11.34899631912758,11.34899631912758,10.389880551518566,51.05299717419914,4.36622315242297,34.19089912185933,16.680234068840665,4.903419422068349,2.114739138669936,4.330837758389295
297,11.34899631912758,11.34899631912758,10.389880551518566,51.05299717419914,4.36622315242297,34.19089912185933,16.680234068840665,4.903419422068349,2.114739138669936,4.330837758389295
298,11.34899631912758,11.34899631912758,10.389880551518566,51.05299717419914,4.36622315242297,34.19089912185933,16.680234068840665,4.903419422068349,2.114739138669936,4.330837758389295
299,11.34899631912758,11.34899631912758,10.389880551518566,51.05299717419914,4.36622315242297,34.19089912185933,16.680234068840665,4.903419422068349,2.114739138669936,4.330837758389295
300,11.34899631912758,11.34899631912758,10.389880551518566,51.05299717419914,4.36622315242297,34.19089912185933,16.680234068840665,4.903419422068349,2.114739138669936,4.330837758389295
301,11.34899631912758,11.34899631912758,10.389880551518566,51.05299717419914,4.36622315242297,34.19089912185933,16.680234068840665,4.903419422068349,2.114739138669936,4.330837758389295
302,11.349259302657984,11.349259302657984,10.403656963717268,51.01447375328969,4.390970161133729,34.19089912185933,16.67957850283796,4.9036423225175145,2.114779221751174,4.330837758389295
303,11.349259302657984,11.349259302657984,10.403656963717268,51.01447375328969,4.390970161133729,34.19089912185933,16.67957850283796,4.9036423225175145,2.114779221751174,4.330837758389295
304,11.349259302657984,11.349259302657984,10.403656963717268,51.01447375328969,4.390970161133729,34.19089912185933,16.67957850283796,4.9036423225175145,2.114779221751174,4.330837758389295
305,11.349259302657984,11.349259302657984,10.403656963717268,51.01447375328969,4.390970161133729,34.19089912185933,16.67957850283796,4.9036423225175145,2.114779221751174,4.330837758389295
306,11.349259302657984,11.349259302657984,10.403656963717268,51.01447375328969,4.390970161133729,34.19089912185933,16.67957850283796,4.9036423225175145,2.114779221751174,4.330837758389295
307,11.349259302657984,11.349259302657984,10.403656963717268,51.01447375328969,4.390970161133729,34.19089912185933,16.67957850283796,4.9036423225175145,2.114779221751174,4.330837758389295
308,11.349259302657984,11.349259302657984,10.403656963717268,51.01447375328969,4.390970161133729,34.19089912185933,16.67957850283796,4.9036423225175145,2.114779221751174,4.330837758389295
309,11.349259302657984,11.349259302657984,10.403656963717268,51.01447375328969,4.390970161133729,34.19089912185933,16.67957850283796,4.9036423225175145,2.114779221751174,4.330837758389295
310,11.34958855062086,11.34958855062086,10.404123913790274,51.02119448594847,4.383782478401896,34.19089912185933,16.67927115495293,4.903855547867851,2.1148952443637135,4.330837758389295
311,11.34958855062086,11.34958855062086,10.404123913790274,51.02119448594847,4.383782478401896,34.19089912185933,16.67927115495293,4.903855547867851,2.1148952443637135,4.330837758389295
312,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
313,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
314,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
315,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
316,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
317,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
318,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
319,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
320,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
321,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
322,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
323,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
324,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
325,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
326,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
327,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
328,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
329,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
330,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
331,11.349802651751881,11.349802651751881,10.405559429357224,51.019758970381545,4.383782478401896,34.19089912185933,16.67905361293705,4.904028634268387,2.1149362590941982,4.330837758389295
332,11.350673240297402,11.350673240297402,10.408907753420243,51.01158241014826,4.388610714572164,34.19089912185933,16.6771928384009,4.90487253121454,2.1149629506935668,4.330837758389295
333,11.350673240297402,11.350673240297402,10.408907753420243,51.01158241014826,4.388610714572164,34.19089912185933,16.6771928384009,4.90487253121454,2.1149629506935668,4.330837758389295
